student,currProb,course,session,priorTutorAction,reward,Interaction,TotalTime,cumul_TotalTime,cumul_TotalPSTime,cumul_DirectProofActionCount,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_medianProbTime
0026-F14,3.1.3.0,226-001-BARNES-F14,2,PS,71.02064127,27,119.302,568.749,544.597,113,304.7082155,374.6966858,179.1665
0026-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,161,711.807,711.807,711.807,148,125.7966863,260.6786393,99.6955
0026-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,9,29.03,740.837,711.809,155,213.6990389,510.6006303,63.2005
0026-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0,280,1373.782,2114.619,2085.591,413,705.756679,623.5281073,506.664
0026-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,4,12.009,2126.628,2097.6,416,145.8050802,307.6657482,1.499
0026-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0,36,123.858,2251.867,2222.839,458,116.7323228,254.6386796,0.3955
0026-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,27,304.5,2556.367,2527.339,483,145.8050802,307.6657482,1.499
0026-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0,38,244.311,2801.663,2772.635,520,149.4590313,308.2130235,0.4285
0026-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,46,365.704,3167.367,3138.339,557,145.8050802,307.6657482,1.499
0026-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0,6,16.507,3184.521,3155.493,566,149.4590313,308.2130235,0.4285
0026-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0,111,906.812,4091.333,4062.305,648,145.8050802,307.6657482,1.499
0026-F14,4.-1.3.1,226-001-BARNES-F14,3,PS,0,91,485.686,4579.361,4550.333,736,149.4590313,308.2130235,0.4285
0026-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,-113.037448,72,423.432,5002.793,4973.765,805,145.8050802,307.6657482,1.499
0026-F14,5.-1.1.0,226-001-BARNES-F14,5,WE,0,8,15.223,15.223,0,6,184.0883023,347.5008632,43.759
0026-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0,30,156.229,171.452,156.229,34,126.5726136,249.2953071,27.235
0026-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0,17,44.096,215.548,200.325,50,112.7917529,130.5157674,75.751
0026-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,81.07142857,27,144.834,360.382,345.159,76,148.5715217,219.926279,87.423
0026-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0,9,34.309,34.309,34.309,8,63.22328947,115.0948093,53.9815
0026-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0,38,172.998,207.307,207.307,42,179.00325,336.1851592,49.334
0026-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0,10,43.86,251.167,207.307,51,118.1028846,212.0266851,2.4545
0026-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0,4,22.721,273.888,230.028,55,216.4599378,393.9422859,5.613
0026-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0,49,309.339,583.79,539.93,106,216.4599378,393.9422859,5.613
0026-F14,6.-1.4.1,226-001-BARNES-F14,5,PS,-25.47297297,65,213.084,796.874,753.014,169,91.38740588,193.5717597,0.286
0030-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,41,309.625,309.625,309.625,29,402.2476603,754.2226573,226.8775
0030-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,5,15.519,325.144,309.629,33,136.6535636,325.6199227,81.495
0030-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,16,28.324,353.468,309.629,46,522.2272823,1017.360329,124.365
0030-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-65.13157895,97,360.663,714.131,670.292,127,252.0669214,419.3237917,119.459
0030-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,10,58.211,58.211,0,8,318.9324098,568.136864,152.054
0030-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,6,30.156,88.367,0,13,166.3043781,514.1781711,64.568
0030-F14,2.1.3.0,226-001-BARNES-F14,1,PS,41.26603273,60,178.991,267.358,178.991,67,225.4508831,312.2420144,126.088
0030-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0,10,37.595,37.595,0,9,465.9649527,877.4636507,148.718
0030-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0,52,150.363,187.958,150.363,51,171.9041423,453.1682347,68.9985
0030-F14,3.1.3.0,226-001-BARNES-F14,1,PS,48.33156564,39,123.669,311.627,274.032,84,304.7082155,374.6966858,179.1665
0030-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0,19,142.88,142.88,0,13,125.7966863,260.6786393,99.6955
0030-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,226,670.184,813.064,670.184,218,213.6990389,510.6006303,63.2005
0030-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-69.28744799,169,498.342,1311.406,1168.526,365,705.756679,623.5281073,506.664
0030-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,8,55.307,55.307,0,7,113.2824938,220.7980538,67.9345
0030-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0,48,129.063,184.37,129.063,50,58.20607937,172.7969031,41.78
0030-F14,5.1.3.0,226-001-BARNES-F14,2,PS,0.132433356,135,430.009,614.379,559.072,101,537.6411391,788.7727724,354.852
0030-F14,6.-1.1.0,226-001-BARNES-F14,2,PS,0,27,70.364,70.364,70.364,23,63.22328947,115.0948093,53.9815
0030-F14,6.-1.2.0,226-001-BARNES-F14,2,WE,0,10,16.514,86.878,70.364,32,179.00325,336.1851592,49.334
0030-F14,6.-1.3.0,226-001-BARNES-F14,2,WE,0,10,79.933,166.811,70.364,40,118.1028846,212.0266851,2.4545
0030-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,-36.93262641,103,379.918,546.729,450.282,94,216.4599378,393.9422859,5.613
0033-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,52,798.816,798.816,798.816,20,402.2476603,754.2226573,226.8775
0033-F14,1.0.2.0,226-001-BARNES-F14,4,WE,0,8,146.694,945.51,798.816,25,136.6535636,325.6199227,81.495
0033-F14,1.0.3.0,226-001-BARNES-F14,4,WE,0,25,152.079,1097.589,798.816,39,522.2272823,1017.360329,124.365
0033-F14,1.0.4.0,226-001-BARNES-F14,5,PS,0,37,617.419,1715.008,1416.235,73,252.0669214,419.3237917,119.459
0033-F14,1.0.1.0,226-001-BARNES-F14,5,PS,-34.86842105,12,167.926,1882.934,1584.161,85,402.2476603,754.2226573,226.8775
0033-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0,102,1835.568,1835.568,1835.568,46,318.9324098,568.136864,152.054
0033-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,7,171.164,2006.732,1835.568,52,166.3043781,514.1781711,64.568
0033-F14,2.1.3.0,226-001-BARNES-F14,5,PS,0,13,110.022,2116.754,1945.59,65,225.4508831,312.2420144,126.088
0033-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0,47,669.713,2786.467,2615.303,85,318.9324098,568.136864,152.054
0033-F14,2.-1.1.0,226-001-BARNES-F14,5,PS,0,20,253.286,3039.753,2868.589,104,154.0761296,265.0543796,94.894
0033-F14,2.-1.4.0,226-001-BARNES-F14,5,PS,32.93293718,14,173.708,3213.461,3042.297,118,128.7970288,170.0369627,75.365
0033-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0,134,1743.673,1743.673,1743.673,51,465.9649527,877.4636507,148.718
0033-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0,11,123.851,1867.524,1743.673,61,171.9041423,453.1682347,68.9985
0033-F14,3.1.3.0,226-001-BARNES-F14,5,PS,0,126,1271.1,3138.624,3014.773,146,304.7082155,374.6966858,179.1665
0033-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0,15,275.467,3414.091,3290.24,160,465.9649527,877.4636507,148.718
0033-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0,230,2253.037,5667.128,5543.277,318,361.4209625,461.5374397,173.5405
0033-F14,3.-1.4.0,226-001-BARNES-F14,6,PS,-83.3392414,37,313.679,5980.807,5856.956,351,179.7953118,295.916315,79.2725
0033-F14,4.1.1.0,226-001-BARNES-F14,6,WE,0,11,271.461,271.461,0,10,125.7966863,260.6786393,99.6955
0033-F14,4.1.2.0,226-001-BARNES-F14,6,PS,0,164,1581.332,1852.793,1581.332,98,213.6990389,510.6006303,63.2005
0033-F14,4.1.3.0,226-001-BARNES-F14,6,PS,174.3818681,58,603.616,2456.409,2184.948,99,705.756679,623.5281073,506.664
0033-F14,5.1.1.0,226-001-BARNES-F14,6,WE,0,10,120.504,120.504,0,9,113.2824938,220.7980538,67.9345
0033-F14,5.1.2.0,226-001-BARNES-F14,6,PS,0,32,208.757,329.261,208.757,40,58.20607937,172.7969031,41.78
0033-F14,5.1.3.0,226-001-BARNES-F14,6,PS,-70.63824334,67,519.997,849.258,728.754,59,537.6411391,788.7727724,354.852
0033-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0,49,320.554,320.554,320.554,1,117.483358,185.2095986,78.412
0033-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0,3,54.32,374.874,320.554,3,102.5303282,313.4651755,5.8105
0033-F14,6.1.3.0,226-001-BARNES-F14,6,PS,0,24,342.104,716.978,662.658,27,457.3999871,605.6075083,303.571
0033-F14,6.-1.3.0,226-001-BARNES-F14,7,PS,0,6,98.23,815.208,760.888,33,118.1028846,212.0266851,2.4545
0033-F14,6.-1.3.0,226-001-BARNES-F14,8,PS,0,11,147.706,965.631,911.311,60,118.1028846,212.0266851,2.4545
0033-F14,6.-1.3.1,226-001-BARNES-F14,8,PS,0,36,456.112,1422.401,1368.081,96,56.65196491,123.4147833,0.3245
0033-F14,6.-1.4.0,226-001-BARNES-F14,8,PS,-10.90133195,44,363.171,1785.572,1731.252,103,216.4599378,393.9422859,5.613
0035-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,73,860.996,860.996,860.996,47,402.2476603,754.2226573,226.8775
0035-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,9,53.193,914.189,860.996,54,136.6535636,325.6199227,81.495
0035-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,6,72.853,987.042,860.996,59,522.2272823,1017.360329,124.365
0035-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,12,134.858,1121.9,995.854,71,252.0669214,419.3237917,119.459
0035-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,227,2132.696,2132.696,2132.696,166,318.9324098,568.136864,152.054
0035-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,7,63.9,2196.596,2132.696,172,166.3043781,514.1781711,64.568
0035-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,14,120.338,2316.934,2253.034,185,225.4508831,312.2420144,126.088
0035-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,225,2777.516,2777.516,2777.516,206,465.9649527,877.4636507,148.718
0035-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,11,23.542,2801.058,2777.516,216,171.9041423,453.1682347,68.9985
0035-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,16,202.251,3003.309,2979.767,230,304.7082155,374.6966858,179.1665
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,10,28.751,3038.699,3015.157,260,179.7953118,295.916315,79.2725
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,82,857.298,3896.411,3872.869,335,179.7953118,295.916315,79.2725
0035-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0,62,493.598,4391.269,4367.727,393,80.59628723,213.5165105,0.355
0035-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,-167.7310924,162,858.876,5250.933,5227.391,538,163.4712059,429.9280166,0.831
0035-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0,8,13.708,14.025,0.317,8,89.8568,220.1185411,43.9525
0035-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0,82,220.741,244.33,230.622,113,116.7323228,254.6386796,0.3955
0035-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0,46,131.034,375.885,362.177,154,119.6289714,297.6502174,1.664
0035-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,71,130.684,506.569,492.861,218,145.8050802,307.6657482,1.499
0035-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0,223,627.794,1134.363,1120.655,419,149.4590313,308.2130235,0.4285
0035-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0,426,1902.751,3038.043,3024.335,773,145.8050802,307.6657482,1.499
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,162,934.608,3973.08,3959.372,915,149.4590313,308.2130235,0.4285
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,275,1702.377,5675.995,5662.287,1128,149.4590313,308.2130235,0.4285
0035-F14,5.-1.3.0,226-001-BARNES-F14,5,WE,0,7,34.627,35.417,0.79,9,112.7917529,130.5157674,75.751
0035-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0,643,2878.734,2915.704,2881.077,560,229.0505652,526.4631683,2.155
0035-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0,228,643.148,3558.852,3524.225,769,184.0883023,347.5008632,43.759
0035-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0,33,275.271,3835.574,3800.947,807,126.5726136,249.2953071,27.235
0035-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,12.5,66,297.023,4132.597,4097.97,864,148.5715217,219.926279,87.423
0035-F14,6.-1.2.1,226-001-BARNES-F14,5,PS,0,156,789.917,790.367,790.367,127,186.3492222,285.2385762,29.644
0035-F14,6.-1.3.0,226-001-BARNES-F14,6,WE,0,9,20.322,810.689,790.367,135,118.1028846,212.0266851,2.4545
0035-F14,6.-1.1.1,226-001-BARNES-F14,6,PS,0,405,1707.227,2519.346,2499.024,488,282.0449,555.9620199,3.5385
0035-F14,6.-1.4.0,226-001-BARNES-F14,6,PS,54.52702703,76,328.822,2848.46,2828.138,551,216.4599378,393.9422859,5.613
0039-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,94,701.27,701.27,701.27,38,402.2476603,754.2226573,226.8775
0039-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,8,56.634,757.904,701.27,43,136.6535636,325.6199227,81.495
0039-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,6,60.693,818.597,701.27,48,522.2272823,1017.360329,124.365
0039-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.86842105,22,281.25,1099.847,982.52,66,252.0669214,419.3237917,119.459
0039-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,9,137.599,137.599,0,8,318.9324098,568.136864,152.054
0039-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0,30,364.789,502.388,364.789,35,166.3043781,514.1781711,64.568
0039-F14,2.1.3.0,226-001-BARNES-F14,2,PS,102.5995135,33,187.121,689.509,551.91,54,225.4508831,312.2420144,126.088
0039-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,10,31.882,31.882,0,9,465.9649527,877.4636507,148.718
0039-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0,101,1095.226,1127.108,1095.226,105,171.9041423,453.1682347,68.9985
0039-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-126.7602187,138,1790.154,2917.262,2885.38,224,304.7082155,374.6966858,179.1665
0039-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0,9,45.586,45.586,0,8,125.7966863,260.6786393,99.6955
0039-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,8,40.484,86.07,0,15,213.6990389,510.6006303,63.2005
0039-F14,4.1.3.0,226-001-BARNES-F14,3,PS,34.74341193,155,973.399,1059.469,973.399,51,705.756679,623.5281073,506.664
0039-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,8,91.395,91.395,0,7,113.2824938,220.7980538,67.9345
0039-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,10,39.953,131.348,0,16,58.20607937,172.7969031,41.78
0039-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,282,1808.326,1939.674,1808.326,81,537.6411391,788.7727724,354.852
0039-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0,27,109.834,2049.508,1918.16,99,112.7917529,130.5157674,75.751
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,72,442.573,2492.081,2360.733,149,148.5715217,219.926279,87.423
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,63,334.084,2826.165,2694.817,172,229.0505652,526.4631683,2.155
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,19,46.84,2874.039,2742.691,193,148.5715217,219.926279,87.423
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,2,13.065,2887.44,2756.092,196,229.0505652,526.4631683,2.155
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,17,110.521,2997.961,2866.613,200,148.5715217,219.926279,87.423
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,91,600.602,3598.563,3467.215,202,229.0505652,526.4631683,2.155
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,4,20.034,3619.482,3488.134,209,229.0505652,526.4631683,2.155
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,33,214.386,3835.494,3704.146,222,148.5715217,219.926279,87.423
0039-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,90,624.639,4460.856,4329.508,239,229.0505652,526.4631683,2.155
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0,34,163.671,4624.527,4493.179,257,148.5715217,219.926279,87.423
0039-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0,95,743.827,5368.354,5237.006,259,229.0505652,526.4631683,2.155
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,-75.71428571,68,404.222,5772.576,5641.228,290,148.5715217,219.926279,87.423
0039-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0,14,42.869,42.869,42.869,14,63.22328947,115.0948093,53.9815
0039-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0,40,255.571,298.44,298.44,35,179.00325,336.1851592,49.334
0039-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0,9,94.568,393.008,298.44,43,118.1028846,212.0266851,2.4545
0039-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0,135,791.869,1184.877,1090.309,60,216.4599378,393.9422859,5.613
003a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,6,58.037,58.037,0,5,402.2476603,754.2226573,226.8775
003a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,141,411.478,469.515,411.478,133,136.6535636,325.6199227,81.495
003a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,144,2022.473,2491.988,2433.951,249,522.2272823,1017.360329,124.365
003a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-58.55263158,71,1054.517,3546.505,3488.468,301,252.0669214,419.3237917,119.459
003a-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0,8,111.223,111.223,0,6,154.0761296,265.0543796,94.894
003a-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0,6,68.082,179.305,0,11,297.9796538,570.0559347,44.1755
003a-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0,28,167.675,346.98,167.675,31,124.3393485,263.0643007,27.37
003a-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,5.004244482,36,342.649,689.629,510.324,59,128.7970288,170.0369627,75.365
003a-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,351,1476.767,1476.767,1476.767,326,465.9649527,877.4636507,148.718
003a-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,14,243.954,1720.721,1476.767,336,171.9041423,453.1682347,68.9985
003a-F14,3.1.3.0,226-001-BARNES-F14,2,PS,144.033824,27,228.969,1949.69,1705.736,358,304.7082155,374.6966858,179.1665
003a-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,11,207.689,207.689,0,8,125.7966863,260.6786393,99.6955
003a-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,350,3872.057,4079.746,3872.057,332,213.6990389,510.6006303,63.2005
003a-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0,242,2136.725,6216.471,6008.782,550,705.756679,623.5281073,506.664
003a-F14,4.1.2.0,226-001-BARNES-F14,4,PS,-139.7711512,91,833.647,7050.118,6842.429,629,213.6990389,510.6006303,63.2005
003a-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,80,355.216,355.216,355.216,69,113.2824938,220.7980538,67.9345
003a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,10,100.527,455.743,355.224,78,58.20607937,172.7969031,41.78
003a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-5.929596719,283,2025.401,2481.144,2380.625,202,537.6411391,788.7727724,354.852
003a-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,38,280.547,280.547,280.547,24,117.483358,185.2095986,78.412
003a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,5,57.288,337.835,331.008,25,102.5303282,313.4651755,5.8105
003a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,6.430264276,209,1419.755,1757.59,1750.763,171,457.3999871,605.6075083,303.571
003b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,50,433.035,433.035,433.035,40,402.2476603,754.2226573,226.8775
003b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,12,46.087,479.122,433.035,50,136.6535636,325.6199227,81.495
003b-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,14,68.811,547.933,433.035,63,522.2272823,1017.360329,124.365
003b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-94.73684211,18,141.754,689.687,574.789,77,252.0669214,419.3237917,119.459
003b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,44,223.834,223.834,223.834,39,318.9324098,568.136864,152.054
003b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,7,6.905,230.739,223.834,45,166.3043781,514.1781711,64.568
003b-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-5.263157895,47,240.251,470.99,464.085,82,225.4508831,312.2420144,126.088
003b-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0,36,93.766,93.766,93.766,31,361.4209625,461.5374397,173.5405
003b-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0,3,1.785,95.551,93.766,33,249.4642174,515.4094065,6.5115
003b-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0,95,440.704,536.255,534.47,90,163.4712059,429.9280166,0.831
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,137,853.518,1389.773,1387.988,219,179.7953118,295.916315,79.2725
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,183,863.413,2254.372,2252.587,322,56.67595699,180.8585844,0.266
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,161,567.125,2823.422,2821.637,476,179.7953118,295.916315,79.2725
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,3,10.402,2833.824,2832.039,478,56.67595699,180.8585844,0.266
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,251,1087.6,3921.424,3919.639,704,179.7953118,295.916315,79.2725
003b-F14,4.-1.1.0,226-001-BARNES-F14,1,WE,0,10,11.968,11.968,0,9,119.6289714,297.6502174,1.664
003b-F14,4.-1.2.0,226-001-BARNES-F14,1,PS,0,14,39.906,51.874,39.906,23,89.8568,220.1185411,43.9525
003b-F14,4.-1.2.1,226-001-BARNES-F14,1,PS,0,29,65.366,117.24,105.272,49,90.489,72.71220904,65.366
003b-F14,4.-1.3.0,226-001-BARNES-F14,1,WE,0,8,7.263,124.503,105.272,56,145.8050802,307.6657482,1.499
003b-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,68.57142857,45,176.128,300.631,281.4,96,116.7323228,254.6386796,0.3955
003b-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,63,218.839,218.839,218.839,57,113.2824938,220.7980538,67.9345
003b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,11,17.079,235.918,218.839,67,58.20607937,172.7969031,41.78
003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0,75,195.061,430.979,413.9,133,537.6411391,788.7727724,354.852
003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0,48,173.695,604.674,587.595,176,184.0883023,347.5008632,43.759
003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0,19,120.419,725.093,708.014,192,112.7917529,130.5157674,75.751
003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.07142857,42,185.128,910.221,893.142,230,148.5715217,219.926279,87.423
003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,10,8.889,8.889,0,9,117.483358,185.2095986,78.412
003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,2,2.157,11.046,0,10,102.5303282,313.4651755,5.8105
003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,63,265.509,276.555,265.509,68,457.3999871,605.6075083,303.571
003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,83,239.72,516.275,505.229,148,118.1028846,212.0266851,2.4545
003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,23,68.384,584.659,573.613,168,56.65196491,123.4147833,0.3245
003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0,79,429.567,1014.226,1003.18,240,216.4599378,393.9422859,5.613
003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.5810811,37,132.37,1146.596,1135.55,273,91.38740588,193.5717597,0.286
003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,37,275.231,275.231,275.231,27,402.2476603,754.2226573,226.8775
003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,14,86.236,361.467,361.467,36,136.6535636,325.6199227,81.495
003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,10,109.001,470.468,361.467,44,522.2272823,1017.360329,124.365
003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,17,44.058,514.526,405.525,56,252.0669214,419.3237917,119.459
003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,47,271.369,271.369,199.259,40,318.9324098,568.136864,152.054
003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,12,71.103,342.472,199.259,49,166.3043781,514.1781711,64.568
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,26,116.509,458.981,315.768,70,225.4508831,312.2420144,126.088
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,18,183.892,183.892,0,17,465.9649527,877.4636507,148.718
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,10,8.159,192.051,0,26,171.9041423,453.1682347,68.9985
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.26507302,35,198.563,390.614,198.563,54,304.7082155,374.6966858,179.1665
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,27,114.294,114.294,114.294,18,125.7966863,260.6786393,99.6955
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,10,37.073,151.367,114.294,27,213.6990389,510.6006303,63.2005
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.64112344,59,304.952,456.319,419.246,71,705.756679,623.5281073,506.664
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,21,102.696,102.696,102.696,14,113.2824938,220.7980538,67.9345
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,11,33.38,136.076,102.696,24,58.20607937,172.7969031,41.78
