student,currProb,course,session,priorTutorAction,reward,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8
schan3-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,0,0,1,0,2
schan3-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,3,1,0,1
schan3-S15,5.-1.3.0,226-001-BAHLER-S15,2,PS,0,2,0,1,0,1,1,0,1
schan3-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-129.1071429,2,0,1,0,2,1,0,0
schan3-S15,6.-1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,1,0,1
schan3-S15,6.-1.2.0,226-001-BAHLER-S15,2,PS,0,1,0,2,0,3,0,0,1
schan3-S15,6.-1.2.0,226-001-BAHLER-S15,2,PS,0,1,0,1,0,1,0,0,1
schan3-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,1,0,1,0,1,0,0,1
schan3-S15,6.-1.3.1,226-001-BAHLER-S15,2,PS,0,1,0,1,0,1,0,0,0
schan3-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,2,1,0,0
schan3-S15,6.-1.4.1,226-001-BAHLER-S15,2,PS,0,2,1,2,0,2,1,0,0
schan3-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,2,0,1,0,3,1,0,1
schan3-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,3,1,0,0
schan3-S15,6.-1.4.1,226-001-BAHLER-S15,2,PS,61.08108108,2,0,1,0,2,1,0,0
adcope-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,2,1,0,3
adcope-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,0,1,0,2
adcope-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,2,1,0,0,0,1,0,2
adcope-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-86.84210526,2,1,2,0,3,1,0,0
adcope-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,3
adcope-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,0,1,0,3
adcope-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,96.59000442,2,0,1,1,2,1,0,0
adcope-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,2
adcope-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0,2,1,2,0,3,1,0,3
adcope-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,-9.553724402,2,0,2,0,3,1,0,1
adcope-S15,4.1.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,3
adcope-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,0,1,0,3
adcope-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,29.09153953,2,1,2,1,3,1,0,0
adcope-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,1
adcope-S15,5.1.2.0,226-001-BAHLER-S15,1,PS,0,2,1,2,0,2,1,0,2
adcope-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,0,2,1,2,0,3,1,0,1
adcope-S15,5.-1.3.0,226-001-BAHLER-S15,1,PS,0,2,1,2,0,3,1,0,1
adcope-S15,5.-1.4.0,226-001-BAHLER-S15,1,PS,0,2,1,2,0,3,1,0,0
adcope-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0,2,1,2,0,3,1,0,0
adcope-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,2,0,1,0,0,1,0,0
adcope-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-116.7857143,2,1,2,0,3,1,0,0
adcope-S15,6.-1.1.0,226-001-BAHLER-S15,2,PS,0,0,0,1,1,1,0,0,1
adcope-S15,6.-1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,0,1,1,0,0,1
adcope-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,1,0,2,1,3,0,0,1
adcope-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,-12.5,2,1,2,1,3,1,0,0
rcvandez-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,0,1,0,3
rcvandez-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,0,1,0,2
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,2
rcvandez-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,3,1,0,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,2
rcvandez-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,2
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,2,0,1,1,0,1,0,2
rcvandez-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,2,1,0,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,4,PS,-49.34210526,2,1,2,1,3,1,0,2
rcvandez-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0,0,1,0,1,0,1,0,3
rcvandez-S15,2.1.2.0,226-001-BAHLER-S15,4,PS,0,1,0,1,1,2,0,0,3
rcvandez-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,41.4429456,1,0,1,1,2,0,0,0
rcvandez-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0,0,1,0,0,0,1,0,2
rcvandez-S15,3.1.2.0,226-001-BAHLER-S15,4,WE,0,0,1,0,0,0,1,0,3
rcvandez-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-50.15909276,2,1,2,0,3,1,0,1
rcvandez-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0,0,1,0,1,0,1,0,3
rcvandez-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,3,1,0,3
rcvandez-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,3,1,0,0
rcvandez-S15,4.-1.2.0,226-001-BAHLER-S15,4,PS,0,2,0,1,1,2,1,0,1
rcvandez-S15,4.-1.3.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,2,1,0,1
rcvandez-S15,4.-1.3.1,226-001-BAHLER-S15,4,PS,0,2,1,2,1,3,1,0,0
rcvandez-S15,4.-1.4.0,226-001-BAHLER-S15,4,PS,0,2,0,1,1,2,1,0,0
rcvandez-S15,4.-1.3.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,2,1,0,1
rcvandez-S15,4.-1.3.1,226-001-BAHLER-S15,4,PS,0,2,1,2,1,3,1,0,0
rcvandez-S15,4.-1.3.0,226-001-BAHLER-S15,4,PS,26.629681,2,0,1,1,0,1,0,1
rvcarlet-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,3
rvcarlet-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,1,1,0,2
rvcarlet-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,1,1,0,2
rvcarlet-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,1.973684211,2,0,1,1,1,1,0,0
rvcarlet-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,3
rvcarlet-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,1,1,1,0,3
rvcarlet-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,65.75740823,2,0,1,1,2,1,0,0
rvcarlet-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,3,1,0,2
rvcarlet-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,1,2,1,0,3
rvcarlet-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,-122.8767235,2,1,2,1,3,1,0,1
rvcarlet-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,0,1,1,1,0,3
rvcarlet-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,0,1,1,1,0,3
rvcarlet-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,13.89563107,2,1,2,1,3,1,0,0
rvcarlet-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,0,1,1,1,0,1
rvcarlet-S15,5.1.2.0,226-001-BAHLER-S15,2,PS,0,0,0,1,1,2,0,0,2
rvcarlet-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,74.07296651,1,0,2,1,2,0,0,1
rvcarlet-S15,6.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,0,1,2,1,0,2
rvcarlet-S15,6.1.2.0,226-001-BAHLER-S15,2,PS,0,0,1,0,1,0,1,0,1
rvcarlet-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-43.29025623,2,1,2,1,3,1,0,0
bcdipasc-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,3,0,1,0,3
bcdipasc-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,0,1,0,2
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,0,0,1,1,0,0,0,2
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,0,1,0,2
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,2,0,1,1,0,1,0,0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,2,0,1,1,0,1,0,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,2,0,1,1,0,1,0,2
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,0,1,0,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,2,1,0,2
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,1,1,0,2
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,2
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,1,1,0,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,-34.86842105,2,1,2,1,2,1,0,2
bcdipasc-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,3
bcdipasc-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0,2,1,0,1,0,1,0,3
bcdipasc-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0,2,2,2,1,2,1,0,0
bcdipasc-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0,2,1,1,1,1,1,0,1
bcdipasc-S15,2.-1.3.1,226-001-BAHLER-S15,3,PS,0,2,0,2,1,2,1,0,0
bcdipasc-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-18.67996604,2,1,2,1,2,1,0,0
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,2
bcdipasc-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0,2,1,0,3,1,1,0,3
bcdipasc-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0,2,1,2,3,3,1,0,1
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,-0.626370185,2,1,2,3,3,1,0,2
bcdipasc-S15,4.1.1.0,226-001-BAHLER-S15,4,PS,0,1,0,1,1,2,0,0,3
bcdipasc-S15,4.1.2.0,226-001-BAHLER-S15,4,WE,0,1,1,0,3,0,0,0,3
bcdipasc-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,37.03190014,2,1,2,3,3,1,0,0
bcdipasc-S15,5.1.1.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,1,1,0,1
bcdipasc-S15,5.1.2.0,226-001-BAHLER-S15,4,WE,0,2,1,0,1,0,1,0,2
bcdipasc-S15,5.1.3.0,226-001-BAHLER-S15,4,PS,21.25768968,2,1,2,1,3,1,0,1
bcdipasc-S15,6.1.1.0,226-001-BAHLER-S15,5,WE,0,0,1,0,1,0,1,0,2
bcdipasc-S15,6.1.2.0,226-001-BAHLER-S15,5,PS,0,2,1,2,1,3,1,0,1
bcdipasc-S15,6.1.3.0,226-001-BAHLER-S15,6,PS,-56.63819702,2,1,2,1,3,1,0,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,1,1,0,3
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,0,1,0,2
agshorsh-S15,1.0.3.0,226-001-BAHLER-S15,4,WE,0,2,1,0,1,0,1,0,2
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,1,1,0,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,4,PS,0,2,1,2,1,2,1,0,3
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0,2,1,2,1,3,1,0,2
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,0,2,0,1,1,0,1,0,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,5,PS,0,2,1,2,1,2,1,0,3
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0,2,1,2,1,3,1,0,2
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,6,PS,-34.86842105,2,2,2,1,2,1,0,0
agshorsh-S15,2.1.1.0,226-001-BAHLER-S15,6,PS,0,2,1,2,1,1,1,0,3
agshorsh-S15,2.1.2.0,226-001-BAHLER-S15,6,WE,0,2,1,0,1,0,1,0,3
agshorsh-S15,2.-1.1.0,226-001-BAHLER-S15,6,PS,0,2,1,2,1,2,1,0,2
agshorsh-S15,2.-1.3.0,226-001-BAHLER-S15,7,PS,0,2,1,2,1,2,1,0,1
agshorsh-S15,2.-1.4.0,226-001-BAHLER-S15,7,PS,0,2,0,1,1,0,1,0,0
agshorsh-S15,2.-1.4.1,226-001-BAHLER-S15,7,PS,3.900679117,2,1,2,1,2,1,0,0
agshorsh-S15,3.1.1.0,226-001-BAHLER-S15,7,PS,0,2,1,2,1,1,1,0,2
agshorsh-S15,3.1.2.0,226-001-BAHLER-S15,7,WE,0,2,1,0,3,1,1,0,3
agshorsh-S15,3.1.3.0,226-001-BAHLER-S15,7,PS,83.58910116,2,1,2,3,2,1,0,1
agshorsh-S15,4.1.2.0,226-001-BAHLER-S15,7,WE,0,0,1,0,1,1,0,0,3
agshorsh-S15,4.1.3.0,226-001-BAHLER-S15,8,PS,0,2,1,2,1,0,1,0,0
agshorsh-S15,4.-1.1.1,226-001-BAHLER-S15,8,PS,0,2,1,2,1,3,1,0,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0,2,0,1,1,0,1,0,1
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0,2,0,1,1,0,1,0,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0,2,0,1,1,0,1,0,1
agshorsh-S15,4.-1.4.0,226-001-BAHLER-S15,8,PS,0,2,2,1,1,0,1,0,0
agshorsh-S15,4.-1.4.0,226-001-BAHLER-S15,8,PS,0,2,1,2,1,3,1,0,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0,2,1,2,1,0,1,0,1
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0,2,1,2,1,3,1,0,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0,2,1,2,1,0,1,0,1
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,9,PS,0,2,1,2,1,1,1,0,1
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,9,PS,-152.6213592,2,1,2,1,2,1,0,0
agshorsh-S15,5.1.1.0,226-001-BAHLER-S15,9,WE,0,0,1,0,1,1,1,0,1
agshorsh-S15,5.1.2.0,226-001-BAHLER-S15,9,WE,0,0,1,0,1,0,1,0,2
agshorsh-S15,5.1.3.0,226-001-BAHLER-S15,9,PS,0,2,1,2,1,2,1,0,1
agshorsh-S15,5.-1.3.0,226-001-BAHLER-S15,9,PS,0,2,1,2,1,2,1,0,1
agshorsh-S15,5.-1.4.0,226-001-BAHLER-S15,9,PS,60,2,1,2,1,2,1,0,0
agshorsh-S15,6.1.1.0,226-001-BAHLER-S15,9,WE,0,0,1,0,0,0,1,0,2
agshorsh-S15,6.1.2.0,226-001-BAHLER-S15,9,PS,0,2,1,2,0,1,1,0,1
agshorsh-S15,6.-1.2.0,226-001-BAHLER-S15,10,PS,0,2,1,2,0,2,1,0,1
agshorsh-S15,6.-1.3.1,226-001-BAHLER-S15,10,PS,0,2,0,1,0,1,1,0,0
agshorsh-S15,6.-1.4.0,226-001-BAHLER-S15,10,PS,0,2,1,2,0,0,1,0,0
agshorsh-S15,6.-1.4.1,226-001-BAHLER-S15,10,PS,0,2,1,2,0,2,1,0,0
agshorsh-S15,6.-1.2.1,226-001-BAHLER-S15,11,PS,0,2,1,2,0,2,1,0,0
agshorsh-S15,6.-1.3.1,226-001-BAHLER-S15,11,PS,0,2,1,2,0,0,1,0,0
agshorsh-S15,6.-1.4.0,226-001-BAHLER-S15,11,PS,-60,2,1,2,0,3,1,0,0
jly-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,2,1,0,3
jly-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,1,1,0,2
jly-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,2
jly-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-34.86842105,2,1,2,1,2,1,0,0
jly-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,0,1,0,3
jly-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,3
jly-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,44.61632021,2,0,1,1,2,1,0,0
jly-S15,3.-1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,3,1,0,2
jly-S15,3.-1.2.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,3,1,0,1
jly-S15,3.-1.3.0,226-001-BAHLER-S15,2,WE,0,2,1,0,0,0,1,0,1
jly-S15,3.-1.4.0,226-001-BAHLER-S15,2,PS,-51.06658048,2,0,1,0,2,1,0,0
jly-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,1,0,3
jly-S15,4.1.2.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,3,1,0,3
jly-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,11.67582418,2,1,2,0,3,1,0,0
jly-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,1,0,1
jly-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,1,0,2
jly-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,110.3127136,0,0,1,0,2,0,0,1
jly-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0,0,0,1,1,1,0,0,2
jly-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,0,0,1
jly-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-70.57639852,2,1,2,0,3,1,0,0
jdtempl2-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,2,1,0,3
jdtempl2-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,0,1,0,2
jdtempl2-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,2,1,0,1,0,1,0,2
jdtempl2-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368,2,1,2,1,1,1,0,0
jdtempl2-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,3
jdtempl2-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,0,0,1,0,1,0,0,3
jdtempl2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.71384343,0,0,1,0,1,0,0,0
jdtempl2-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,2
jdtempl2-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0,2,1,2,0,3,1,0,3
jdtempl2-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,61.40980664,2,0,1,0,2,1,0,1
jdtempl2-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,3
jdtempl2-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,3
jdtempl2-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,9.514563107,2,1,2,0,2,1,0,0
jdtempl2-S15,5.1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,1,1,1,0,1
jdtempl2-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,2
jdtempl2-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-87.27272727,2,1,2,0,3,1,0,1
jdtempl2-S15,6.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,0,2
jdtempl2-S15,6.1.2.0,226-001-BAHLER-S15,1,PS,0,0,1,0,0,0,1,0,1
jdtempl2-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,21.66525064,2,1,2,0,3,1,0,0
cfmoore-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,3,0,1,0,3
cfmoore-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,0,3,0,1,0,2
cfmoore-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,2,1,2,3,2,1,0,2
cfmoore-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368,2,0,1,3,1,1,0,0
cfmoore-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,0,1,0,3
cfmoore-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,1,1,0,3
cfmoore-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-89.86510394,2,0,1,1,2,1,0,0
cfmoore-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0,1,0,1,1,2,0,0,2
cfmoore-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,1,0,1,1,1,0,0,3
cfmoore-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,49.26980501,2,1,2,1,2,1,0,1
cfmoore-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,2,1,0,3
cfmoore-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,1,0,1,0,3
cfmoore-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,-46.80131761,2,1,2,1,3,1,0,0
cfmoore-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,2,1,0,1
cfmoore-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,0,0,1,0,2
cfmoore-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,3,1,0,1
cfmoore-S15,5.-1.3.0,226-001-BAHLER-S15,2,PS,0,2,0,1,0,2,1,0,1
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,1,1,0,0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0,2,1,2,0,1,1,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,2,1,0,0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0,2,1,2,0,3,1,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,2,1,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-13.39285714,2,1,2,0,2,1,0,0
cfmoore-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,2,1,0,2
cfmoore-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,0,0,1,0,1
cfmoore-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,0,2,1,2,0,2,1,0,0
cfmoore-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,2,0,1,0,2,1,0,1
cfmoore-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,-40,2,1,2,0,3,1,0,0
slbrockw-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,2,1,0,3
slbrockw-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,2,1,2,1,3,1,0,2
slbrockw-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,2,1,0,1,1,1,0,2
slbrockw-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.973684211,2,1,1,1,1,1,0,0
slbrockw-S15,2.1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,2,1,0,3
slbrockw-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,1,1,1,0,3
slbrockw-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,27.10194604,2,1,2,1,1,1,0,0
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,3,1,0,2
slbrockw-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1,0,1,2,1,0,3
slbrockw-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0,2,0,1,1,1,1,0,1
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,3,1,0,2
slbrockw-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0,2,1,2,1,2,1,0,2
slbrockw-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-114.3503555,2,1,2,1,2,1,0,0
slbrockw-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,0,1,1,1,0,3
slbrockw-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,0,1,0,1,0,3
slbrockw-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,145.8104396,2,1,2,1,2,1,0,0
slbrockw-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0,1,1,2,1,2,0,0,1
slbrockw-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0,1,1,0,1,1,0,0,2
slbrockw-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0,1,1,2,1,2,1,0,1
slbrockw-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,2,0,1,1,1,1,0,1
slbrockw-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-100.5357143,2,0,1,1,2,1,0,0
slbrockw-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,0,1,0,1,0,2
slbrockw-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0,1,0,2,1,2,0,0,1
slbrockw-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,61.30841121,2,1,2,1,2,1,0,0
sprost-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,2,1,2,1,3,1,0,3
sprost-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,2,1,2,1,3,1,0,2
sprost-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,2,1,0,1,0,1,0,2
sprost-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-34.86842105,2,1,2,1,2,1,0,0
sprost-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0,0,0,1,3,0,0,0,3
